hold_id,status,library_id,user_id,book_id,hold_date,expiration_date
1541,Expired,23,249,7414,2025-03-02 01:10:23.317729,2025-03-09 01:10:23.317729
1542,Fulfilled,29,9,7111,2024-07-10 05:44:05.580965,2024-07-17 05:44:05.580965
1543,Expired,30,59,5857,2025-04-27 08:01:49.544141,2025-05-04 08:01:49.544141
1544,Expired,23,27,959,2025-04-29 18:29:55.657833,2025-05-06 18:29:55.657833
1545,Expired,22,106,7854,2024-10-26 22:00:43.294465,2024-11-02 22:00:43.294465
1546,Expired,3,65,953,2025-05-26 22:42:15.735592,2025-06-02 22:42:15.735592
1547,Cancelled,21,342,294,2024-10-07 19:25:46.813214,2024-10-14 19:25:46.813214
1548,Fulfilled,10,447,1840,2025-02-07 08:47:36.993962,2025-02-14 08:47:36.993962
1549,Fulfilled,1,233,135,2025-05-03 17:21:50.552422,2025-05-10 17:21:50.552422
1550,Expired,23,118,4709,2025-06-10 10:25:29.668075,2025-06-17 10:25:29.668075
1551,Expired,29,13,3139,2025-03-25 17:25:16.773361,2025-04-01 17:25:16.773361
1552,Expired,17,230,4829,2024-07-12 04:42:41.830348,2024-07-19 04:42:41.830348
1553,Expired,27,342,1263,2024-12-30 06:01:13.038521,2025-01-06 06:01:13.038521
1554,Expired,9,25,2851,2025-02-06 05:35:06.720034,2025-02-13 05:35:06.720034
1555,Fulfilled,6,300,2626,2024-10-03 17:21:03.917623,2024-10-10 17:21:03.917623
1556,Expired,1,275,6971,2025-05-21 03:08:52.941007,2025-05-28 03:08:52.941007
1557,Fulfilled,30,99,5517,2025-06-18 21:49:04.279182,2025-06-25 21:49:04.279182
1558,Expired,29,405,1985,2025-04-26 16:43:13.287340,2025-05-03 16:43:13.287340
1559,Fulfilled,22,100,2157,2025-05-12 09:01:19.435929,2025-05-19 09:01:19.435929
1560,Cancelled,20,461,124,2025-02-25 11:59:08.463333,2025-03-04 11:59:08.463333
1561,Expired,16,208,4885,2025-03-24 03:02:04.096461,2025-03-31 03:02:04.096461
1562,Fulfilled,23,432,4504,2025-01-07 01:24:34.817968,2025-01-14 01:24:34.817968
1563,Expired,3,357,5350,2025-04-15 09:12:48.881102,2025-04-22 09:12:48.881102
1564,Fulfilled,4,341,707,2024-10-16 02:42:25.925238,2024-10-23 02:42:25.925238
1565,Expired,3,353,6119,2025-05-26 14:44:57.944675,2025-06-02 14:44:57.944675
1566,Expired,25,82,4375,2025-05-26 02:14:43.923201,2025-06-02 02:14:43.923201
1567,Fulfilled,26,197,662,2024-12-28 03:55:45.820276,2025-01-04 03:55:45.820276
1568,Expired,15,127,5627,2025-03-27 02:57:44.115680,2025-04-03 02:57:44.115680
1569,Fulfilled,27,128,6651,2025-02-04 13:20:04.444844,2025-02-11 13:20:04.444844
1570,Expired,9,164,6904,2025-03-21 12:35:40.207010,2025-03-28 12:35:40.207010
1571,Cancelled,25,127,1863,2024-12-16 06:07:32.168502,2024-12-23 06:07:32.168502
1572,Expired,9,478,5164,2025-05-09 03:35:43.500240,2025-05-16 03:35:43.500240
1573,Fulfilled,14,131,6533,2025-03-05 07:11:56.748050,2025-03-12 07:11:56.748050
1574,Expired,30,346,4706,2025-01-09 13:12:27.856266,2025-01-16 13:12:27.856266
1575,Expired,29,451,7020,2024-11-25 07:44:12.823617,2024-12-02 07:44:12.823617
1576,Expired,15,161,2018,2024-07-16 10:48:20.030302,2024-07-23 10:48:20.030302
1577,Fulfilled,25,405,2634,2025-02-17 04:56:27.789707,2025-02-24 04:56:27.789707
1578,Expired,3,65,1538,2024-07-22 12:57:54.259498,2024-07-29 12:57:54.259498
1579,Fulfilled,11,131,3683,2024-08-09 14:02:16.816896,2024-08-16 14:02:16.816896
1580,Expired,21,138,3147,2025-06-07 19:28:33.467391,2025-06-14 19:28:33.467391
1581,Fulfilled,22,167,872,2024-07-16 00:35:18.893818,2024-07-23 00:35:18.893818
1582,Fulfilled,15,394,5880,2025-02-08 08:47:26.308696,2025-02-15 08:47:26.308696
1583,Expired,10,308,7135,2024-08-08 11:31:34.588875,2024-08-15 11:31:34.588875
1584,Fulfilled,29,88,605,2024-11-13 05:51:41.498306,2024-11-20 05:51:41.498306
1585,Expired,14,353,5851,2025-05-03 13:09:14.660337,2025-05-10 13:09:14.660337
1586,Fulfilled,28,263,5148,2025-02-08 03:30:51.873013,2025-02-15 03:30:51.873013
1587,Expired,4,435,5490,2025-02-04 09:55:22.320417,2025-02-11 09:55:22.320417
1588,Expired,3,453,2648,2024-07-14 18:23:17.722090,2024-07-21 18:23:17.722090
1589,Expired,15,14,5345,2024-12-17 18:02:10.144108,2024-12-24 18:02:10.144108
1590,Expired,16,166,7160,2025-05-18 01:36:52.578366,2025-05-25 01:36:52.578366
1591,Expired,29,124,7069,2025-01-20 09:50:40.189481,2025-01-27 09:50:40.189481
1592,Expired,27,345,7052,2024-07-06 09:12:55.891540,2024-07-13 09:12:55.891540
1593,Expired,5,54,6495,2024-09-02 23:52:27.487190,2024-09-09 23:52:27.487190
1594,Expired,9,495,5731,2025-03-03 02:27:37.331168,2025-03-10 02:27:37.331168
1595,Expired,8,271,3192,2025-04-03 00:32:20.015056,2025-04-10 00:32:20.015056
1596,Expired,27,318,5214,2025-05-13 04:40:13.089966,2025-05-20 04:40:13.089966
1597,Expired,21,498,5679,2025-01-12 10:19:04.294513,2025-01-19 10:19:04.294513
1598,Expired,7,368,7573,2025-06-11 11:41:31.624295,2025-06-18 11:41:31.624295
1599,Expired,15,51,4662,2025-02-24 02:32:06.314930,2025-03-03 02:32:06.314930
1600,Expired,4,53,3806,2024-12-16 05:17:21.923852,2024-12-23 05:17:21.923852
1601,Fulfilled,7,34,3832,2025-01-07 09:57:51.351479,2025-01-14 09:57:51.351479
1602,Expired,23,184,3983,2025-01-14 02:14:39.691155,2025-01-21 02:14:39.691155
1603,Expired,18,74,718,2024-12-14 12:36:02.546564,2024-12-21 12:36:02.546564
1604,Cancelled,21,187,7601,2025-04-22 16:08:27.506462,2025-04-29 16:08:27.506462
1605,Expired,18,73,529,2024-10-28 15:47:47.263979,2024-11-04 15:47:47.263979
1606,Expired,2,338,2827,2024-12-19 20:27:23.781889,2024-12-26 20:27:23.781889
1607,Expired,23,469,273,2025-01-16 02:37:10.975020,2025-01-23 02:37:10.975020
1608,Expired,2,317,7218,2025-01-09 16:15:08.979216,2025-01-16 16:15:08.979216
1609,Expired,3,497,182,2024-09-02 07:26:40.792667,2024-09-09 07:26:40.792667
1610,Fulfilled,19,205,3893,2025-01-09 10:32:00.170640,2025-01-16 10:32:00.170640
1611,Fulfilled,24,239,2012,2025-01-07 09:06:28.261195,2025-01-14 09:06:28.261195
1612,Expired,30,55,3450,2024-11-28 04:31:19.784601,2024-12-05 04:31:19.784601
1613,Expired,5,307,2968,2025-06-01 02:20:07.153807,2025-06-08 02:20:07.153807
1614,Expired,26,428,1813,2025-01-29 02:56:00.924162,2025-02-05 02:56:00.924162
1615,Active,17,459,3621,2025-06-21 14:33:31.080282,2025-06-28 14:33:31.080282
1616,Expired,15,464,4437,2025-05-11 16:11:38.600091,2025-05-18 16:11:38.600091
1617,Expired,27,259,6911,2024-10-25 10:03:40.726096,2024-11-01 10:03:40.726096
1618,Expired,7,203,20,2025-02-13 20:15:21.285765,2025-02-20 20:15:21.285765
1619,Expired,10,300,781,2025-06-08 13:18:00.333277,2025-06-15 13:18:00.333277
1620,Expired,21,115,3213,2024-12-08 00:49:39.272851,2024-12-15 00:49:39.272851
1621,Expired,9,136,1459,2025-06-08 00:17:42.710807,2025-06-15 00:17:42.710807
1622,Fulfilled,2,135,6533,2024-12-11 18:48:38.833457,2024-12-18 18:48:38.833457
1623,Expired,21,323,724,2024-07-13 07:24:43.367961,2024-07-20 07:24:43.367961
1624,Expired,10,397,1442,2024-10-25 10:20:33.909552,2024-11-01 10:20:33.909552
1625,Expired,23,323,7918,2024-12-06 01:20:47.643383,2024-12-13 01:20:47.643383
1626,Expired,29,245,6157,2025-01-30 22:51:24.447828,2025-02-06 22:51:24.447828
1627,Fulfilled,22,8,2918,2024-08-09 04:17:18.895102,2024-08-16 04:17:18.895102
1628,Expired,1,218,4191,2024-12-30 14:40:19.467066,2025-01-06 14:40:19.467066
1629,Active,19,403,7060,2025-06-23 00:35:20.628610,2025-06-30 00:35:20.628610
1630,Fulfilled,21,316,4803,2025-01-17 16:37:55.543801,2025-01-24 16:37:55.543801
1631,Fulfilled,17,453,2764,2024-12-14 03:08:13.899451,2024-12-21 03:08:13.899451
1632,Expired,7,126,398,2024-11-01 06:46:24.800500,2024-11-08 06:46:24.800500
1633,Fulfilled,17,110,5462,2024-10-09 02:59:24.325056,2024-10-16 02:59:24.325056
1634,Expired,8,384,172,2025-03-20 13:40:31.711843,2025-03-27 13:40:31.711843
1635,Expired,23,226,1676,2025-01-10 03:01:10.422291,2025-01-17 03:01:10.422291
1636,Expired,2,292,2536,2024-09-14 01:59:04.632292,2024-09-21 01:59:04.632292
1637,Expired,21,392,4189,2024-09-21 16:48:21.492888,2024-09-28 16:48:21.492888
1638,Fulfilled,25,368,5493,2025-03-16 08:28:59.872397,2025-03-23 08:28:59.872397
1639,Expired,11,313,7900,2024-11-01 04:04:48.644094,2024-11-08 04:04:48.644094
1640,Expired,4,391,2227,2024-10-17 19:27:09.053220,2024-10-24 19:27:09.053220
1641,Expired,1,136,1968,2025-02-27 22:36:56.428678,2025-03-06 22:36:56.428678
1642,Expired,23,407,2896,2024-07-02 12:16:42.254703,2024-07-09 12:16:42.254703
1643,Expired,17,295,1798,2025-06-14 09:49:05.781051,2025-06-21 09:49:05.781051
1644,Fulfilled,20,307,4026,2025-06-01 05:22:53.702955,2025-06-08 05:22:53.702955
1645,Cancelled,3,316,6123,2025-06-05 21:56:19.180427,2025-06-12 21:56:19.180427
1646,Expired,11,234,743,2024-08-31 22:39:29.341133,2024-09-07 22:39:29.341133
1647,Fulfilled,1,452,6083,2024-08-08 02:48:32.731181,2024-08-15 02:48:32.731181
1648,Expired,1,45,2544,2024-07-09 08:09:00.255587,2024-07-16 08:09:00.255587
1649,Expired,10,152,7737,2024-07-25 13:33:41.038102,2024-08-01 13:33:41.038102
1650,Fulfilled,8,152,4712,2025-01-18 22:33:34.152657,2025-01-25 22:33:34.152657
1651,Expired,28,428,1083,2025-05-01 17:03:50.029897,2025-05-08 17:03:50.029897
1652,Fulfilled,29,255,4183,2025-03-02 19:54:31.141086,2025-03-09 19:54:31.141086
1653,Expired,16,66,7489,2025-01-15 08:11:13.926008,2025-01-22 08:11:13.926008
1654,Fulfilled,24,194,5674,2025-01-15 15:58:33.114534,2025-01-22 15:58:33.114534
1655,Expired,30,158,3397,2025-02-01 08:04:44.782416,2025-02-08 08:04:44.782416
1656,Expired,19,249,165,2024-12-07 05:14:31.802898,2024-12-14 05:14:31.802898
1657,Expired,7,230,472,2024-08-13 13:46:19.729277,2024-08-20 13:46:19.729277
1658,Expired,29,238,756,2024-08-26 15:54:36.112456,2024-09-02 15:54:36.112456
1659,Fulfilled,12,90,3769,2024-07-04 10:53:40.238235,2024-07-11 10:53:40.238235
1660,Expired,17,165,3538,2025-02-27 15:12:01.906667,2025-03-06 15:12:01.906667
1661,Expired,1,49,2434,2025-05-03 00:44:25.815796,2025-05-10 00:44:25.815796
1662,Expired,22,364,4207,2024-11-27 11:56:31.792911,2024-12-04 11:56:31.792911
1663,Expired,19,429,555,2025-02-07 22:39:21.724118,2025-02-14 22:39:21.724118
1664,Expired,8,38,4422,2025-03-01 09:54:44.734140,2025-03-08 09:54:44.734140
1665,Expired,26,336,4590,2025-01-14 08:42:34.379485,2025-01-21 08:42:34.379485
1666,Fulfilled,16,433,5330,2025-01-01 11:52:33.806902,2025-01-08 11:52:33.806902
1667,Expired,11,481,7464,2025-01-21 01:54:10.947338,2025-01-28 01:54:10.947338
1668,Expired,3,420,6832,2025-03-29 18:39:03.188463,2025-04-05 18:39:03.188463
1669,Cancelled,14,319,4480,2025-03-02 00:15:13.986368,2025-03-09 00:15:13.986368
1670,Fulfilled,30,103,4876,2024-08-29 02:30:43.866102,2024-09-05 02:30:43.866102
1671,Expired,28,309,5944,2025-02-16 07:59:17.690047,2025-02-23 07:59:17.690047
1672,Expired,21,489,117,2025-03-18 16:36:20.125822,2025-03-25 16:36:20.125822
1673,Expired,26,166,3200,2024-09-19 05:26:46.692204,2024-09-26 05:26:46.692204
1674,Expired,25,160,6331,2025-03-19 13:27:53.048672,2025-03-26 13:27:53.048672
1675,Fulfilled,7,397,1669,2025-02-24 03:13:45.073960,2025-03-03 03:13:45.073960
1676,Expired,1,389,37,2025-02-07 08:47:32.079161,2025-02-14 08:47:32.079161
1677,Expired,25,56,6506,2025-03-18 18:53:00.988124,2025-03-25 18:53:00.988124
1678,Expired,2,117,2740,2024-10-19 10:45:59.183301,2024-10-26 10:45:59.183301
1679,Expired,5,102,6818,2024-09-28 11:02:19.228368,2024-10-05 11:02:19.228368
1680,Expired,24,52,6800,2024-08-06 07:03:29.801769,2024-08-13 07:03:29.801769
1681,Expired,24,472,2152,2024-11-10 18:52:58.023967,2024-11-17 18:52:58.023967
1682,Expired,21,466,5129,2024-10-17 13:00:49.773839,2024-10-24 13:00:49.773839
1683,Expired,5,465,5432,2024-10-21 12:47:14.418423,2024-10-28 12:47:14.418423
1684,Expired,12,190,3438,2024-09-05 08:02:04.391346,2024-09-12 08:02:04.391346
1685,Expired,4,25,1063,2024-08-01 11:30:48.360390,2024-08-08 11:30:48.360390
1686,Expired,2,471,867,2025-02-19 03:35:02.149132,2025-02-26 03:35:02.149132
1687,Expired,14,464,5225,2025-05-16 10:33:13.851938,2025-05-23 10:33:13.851938
1688,Expired,30,27,7427,2025-05-29 03:43:32.679812,2025-06-05 03:43:32.679812
1689,Expired,30,50,2416,2025-04-19 21:36:20.796449,2025-04-26 21:36:20.796449
1690,Expired,10,251,1792,2025-05-28 06:59:58.245855,2025-06-04 06:59:58.245855
1691,Expired,25,249,3475,2025-01-26 15:29:16.189908,2025-02-02 15:29:16.189908
1692,Expired,11,430,7220,2024-07-28 03:11:22.085171,2024-08-04 03:11:22.085171
1693,Expired,20,308,1561,2025-01-23 02:26:02.313567,2025-01-30 02:26:02.313567
1694,Expired,27,246,2885,2025-06-05 13:52:16.128874,2025-06-12 13:52:16.128874
1695,Expired,7,38,252,2024-08-02 10:00:55.685127,2024-08-09 10:00:55.685127
1696,Cancelled,5,213,2026,2025-03-18 23:57:40.017124,2025-03-25 23:57:40.017124
1697,Expired,3,271,1954,2024-08-03 08:09:34.983187,2024-08-10 08:09:34.983187
1698,Expired,5,438,5655,2024-09-24 03:12:54.856827,2024-10-01 03:12:54.856827
1699,Expired,27,16,6082,2025-03-13 08:23:35.505549,2025-03-20 08:23:35.505549
1700,Expired,2,108,2882,2024-12-05 05:28:30.563500,2024-12-12 05:28:30.563500
1701,Expired,28,295,539,2024-10-10 20:38:23.915045,2024-10-17 20:38:23.915045
1702,Expired,3,111,6746,2024-07-30 15:47:00.441215,2024-08-06 15:47:00.441215
1703,Expired,27,435,2065,2025-02-14 07:19:17.534378,2025-02-21 07:19:17.534378
1704,Expired,7,243,5673,2025-05-23 22:48:27.675498,2025-05-30 22:48:27.675498
1705,Cancelled,1,104,6215,2024-12-07 09:05:56.548727,2024-12-14 09:05:56.548727
1706,Expired,23,423,7472,2024-12-09 13:23:03.932445,2024-12-16 13:23:03.932445
1707,Fulfilled,24,92,4817,2025-05-26 20:24:46.981921,2025-06-02 20:24:46.981921
1708,Expired,14,455,2083,2024-10-13 12:59:01.969887,2024-10-20 12:59:01.969887
1709,Expired,21,169,3202,2025-03-13 04:49:23.055334,2025-03-20 04:49:23.055334
1710,Expired,6,414,1375,2024-07-26 03:28:27.144478,2024-08-02 03:28:27.144478
1711,Fulfilled,27,78,884,2025-01-12 03:19:13.740538,2025-01-19 03:19:13.740538
1712,Expired,7,243,3169,2024-10-31 19:35:40.521623,2024-11-07 19:35:40.521623
1713,Expired,30,444,5311,2024-12-17 20:19:39.107096,2024-12-24 20:19:39.107096
1714,Expired,8,250,975,2025-06-19 05:25:36.597317,2025-06-26 05:25:36.597317
1715,Expired,6,56,4159,2025-01-21 23:52:53.149586,2025-01-28 23:52:53.149586
1716,Expired,21,209,5539,2024-09-18 21:55:14.249635,2024-09-25 21:55:14.249635
1717,Expired,7,87,1104,2024-07-13 18:53:00.076059,2024-07-20 18:53:00.076059
1718,Cancelled,26,266,3817,2025-06-21 18:52:26.152408,2025-06-28 18:52:26.152408
1719,Expired,14,201,5176,2024-10-20 10:05:57.722168,2024-10-27 10:05:57.722168
1720,Expired,13,15,7082,2024-10-16 10:04:57.759385,2024-10-23 10:04:57.759385
1721,Expired,8,487,510,2024-10-15 12:41:34.668834,2024-10-22 12:41:34.668834
1722,Cancelled,26,371,5571,2025-02-27 01:54:15.867187,2025-03-06 01:54:15.867187
1723,Fulfilled,11,412,6449,2025-03-22 08:22:41.430174,2025-03-29 08:22:41.430174
1724,Expired,8,252,5231,2024-10-13 06:03:03.079070,2024-10-20 06:03:03.079070
1725,Expired,4,82,2243,2024-11-01 16:41:07.506379,2024-11-08 16:41:07.506379
1726,Expired,4,280,7795,2024-08-16 20:10:44.061677,2024-08-23 20:10:44.061677
1727,Expired,30,479,5454,2024-11-30 06:46:40.042349,2024-12-07 06:46:40.042349
1728,Cancelled,13,412,2264,2024-12-04 22:16:09.798498,2024-12-11 22:16:09.798498
1729,Expired,24,103,5710,2025-04-25 01:44:56.535559,2025-05-02 01:44:56.535559
1730,Active,23,109,5661,2025-06-25 05:15:53.500016,2025-07-02 05:15:53.500016
1731,Expired,18,479,3587,2025-03-03 21:01:41.796456,2025-03-10 21:01:41.796456
1732,Fulfilled,28,148,4584,2025-04-04 15:27:15.217993,2025-04-11 15:27:15.217993
1733,Expired,12,53,22,2025-01-24 15:17:08.400264,2025-01-31 15:17:08.400264
1734,Expired,15,431,4293,2025-01-10 09:45:22.936133,2025-01-17 09:45:22.936133
1735,Expired,26,374,5357,2025-01-07 20:55:16.080305,2025-01-14 20:55:16.080305
1736,Fulfilled,28,181,86,2024-07-11 22:12:17.223929,2024-07-18 22:12:17.223929
1737,Expired,8,51,2558,2025-05-06 17:55:53.682214,2025-05-13 17:55:53.682214
1738,Expired,21,322,4454,2024-08-08 16:04:31.267030,2024-08-15 16:04:31.267030
1739,Expired,3,229,4592,2025-03-24 23:47:43.692096,2025-03-31 23:47:43.692096
1740,Expired,20,91,7105,2024-09-30 16:55:25.780211,2024-10-07 16:55:25.780211
1741,Expired,15,383,953,2025-01-07 23:05:29.886628,2025-01-14 23:05:29.886628
1742,Expired,3,79,5689,2024-07-21 05:08:38.723716,2024-07-28 05:08:38.723716
1743,Fulfilled,17,137,3693,2025-02-17 12:06:16.065437,2025-02-24 12:06:16.065437
1744,Expired,20,408,2832,2024-12-23 00:51:15.241741,2024-12-30 00:51:15.241741
1745,Expired,13,471,2756,2024-08-30 11:18:43.728667,2024-09-06 11:18:43.728667
1746,Expired,11,192,6233,2025-01-03 23:40:57.004061,2025-01-10 23:40:57.004061
1747,Cancelled,16,463,4503,2024-08-08 22:26:27.090691,2024-08-15 22:26:27.090691
1748,Expired,26,107,6168,2024-11-07 12:11:38.387676,2024-11-14 12:11:38.387676
1749,Expired,4,360,2207,2024-11-25 21:55:39.943833,2024-12-02 21:55:39.943833
1750,Expired,22,6,7893,2024-07-28 10:07:30.267212,2024-08-04 10:07:30.267212
1751,Fulfilled,29,326,2833,2025-02-27 21:37:44.928412,2025-03-06 21:37:44.928412
1752,Fulfilled,29,151,2436,2024-12-18 06:13:07.475956,2024-12-25 06:13:07.475956
1753,Expired,23,167,727,2025-01-19 17:27:04.769692,2025-01-26 17:27:04.769692
1754,Expired,28,104,328,2025-06-08 11:05:06.703974,2025-06-15 11:05:06.703974
1755,Expired,30,120,2830,2025-02-23 22:08:21.781966,2025-03-02 22:08:21.781966
1756,Cancelled,30,173,3577,2025-01-17 21:17:22.155492,2025-01-24 21:17:22.155492
1757,Expired,12,22,1357,2025-01-02 03:41:01.933903,2025-01-09 03:41:01.933903
1758,Fulfilled,4,411,7375,2024-12-18 06:05:29.109821,2024-12-25 06:05:29.109821
1759,Expired,16,161,261,2025-05-30 00:00:37.303671,2025-06-06 00:00:37.303671
1760,Expired,12,405,5387,2024-09-06 13:04:58.058248,2024-09-13 13:04:58.058248
1761,Expired,9,398,4391,2025-01-19 11:43:42.751348,2025-01-26 11:43:42.751348
1762,Expired,23,417,5130,2024-09-13 17:59:37.346171,2024-09-20 17:59:37.346171
1763,Fulfilled,21,211,936,2024-10-10 17:06:37.871067,2024-10-17 17:06:37.871067
1764,Expired,13,394,2801,2024-10-12 10:08:36.352274,2024-10-19 10:08:36.352274
1765,Fulfilled,1,9,679,2024-09-25 12:41:36.753893,2024-10-02 12:41:36.753893
1766,Expired,17,476,6162,2024-11-10 17:56:19.805822,2024-11-17 17:56:19.805822
1767,Expired,19,259,7116,2024-07-07 23:55:22.740216,2024-07-14 23:55:22.740216
1768,Expired,24,499,977,2024-07-26 19:00:41.335933,2024-08-02 19:00:41.335933
1769,Expired,25,476,4083,2024-11-17 16:12:46.556176,2024-11-24 16:12:46.556176
1770,Expired,21,128,324,2025-02-20 12:46:06.620680,2025-02-27 12:46:06.620680
1771,Fulfilled,27,157,6740,2025-06-02 20:57:45.609939,2025-06-09 20:57:45.609939
1772,Expired,30,113,7840,2025-06-13 00:37:30.521079,2025-06-20 00:37:30.521079
1773,Fulfilled,20,167,3764,2024-12-20 17:38:26.701356,2024-12-27 17:38:26.701356
1774,Expired,11,461,3646,2025-03-19 13:12:33.563017,2025-03-26 13:12:33.563017
1775,Expired,6,454,2516,2024-12-12 01:31:21.649488,2024-12-19 01:31:21.649488
1776,Expired,3,173,1523,2025-05-26 01:42:50.656144,2025-06-02 01:42:50.656144
1777,Expired,7,473,1401,2025-05-24 11:44:47.112013,2025-05-31 11:44:47.112013
1778,Expired,28,221,7631,2025-05-22 21:30:15.674000,2025-05-29 21:30:15.674000
1779,Expired,29,150,5942,2024-10-19 05:33:01.155200,2024-10-26 05:33:01.155200
1780,Expired,11,89,6681,2024-07-02 05:52:12.705117,2024-07-09 05:52:12.705117
1781,Expired,10,95,4520,2025-05-12 10:15:07.445798,2025-05-19 10:15:07.445798
1782,Fulfilled,3,400,7291,2024-07-23 12:40:46.132928,2024-07-30 12:40:46.132928
1783,Expired,3,446,7255,2024-07-03 08:53:48.085536,2024-07-10 08:53:48.085536
1784,Expired,21,203,4368,2024-11-11 15:55:46.449228,2024-11-18 15:55:46.449228
1785,Expired,18,249,6747,2024-09-25 01:25:34.503401,2024-10-02 01:25:34.503401
1786,Expired,11,193,3658,2025-02-25 10:44:09.031999,2025-03-04 10:44:09.031999
1787,Expired,15,278,2336,2025-03-01 01:25:26.189583,2025-03-08 01:25:26.189583
1788,Fulfilled,25,260,4654,2024-10-13 11:05:01.130190,2024-10-20 11:05:01.130190
1789,Expired,14,3,5304,2024-12-23 00:43:15.145347,2024-12-30 00:43:15.145347
1790,Expired,28,38,3472,2025-05-20 16:59:03.231206,2025-05-27 16:59:03.231206
1791,Expired,17,345,5262,2024-11-15 13:46:00.214661,2024-11-22 13:46:00.214661
1792,Fulfilled,27,397,4318,2024-10-24 08:49:40.457293,2024-10-31 08:49:40.457293
1793,Expired,7,52,1739,2025-03-08 03:50:45.761624,2025-03-15 03:50:45.761624
1794,Cancelled,23,310,7509,2024-09-07 02:59:44.355491,2024-09-14 02:59:44.355491
1795,Fulfilled,15,356,1900,2024-09-09 13:30:31.838912,2024-09-16 13:30:31.838912
1796,Expired,26,69,5589,2025-03-30 06:06:57.591783,2025-04-06 06:06:57.591783
1797,Expired,22,261,6874,2025-03-19 15:14:24.355617,2025-03-26 15:14:24.355617
1798,Expired,14,268,4471,2025-05-18 01:42:50.886534,2025-05-25 01:42:50.886534
1799,Fulfilled,4,313,1627,2025-05-06 13:52:28.560940,2025-05-13 13:52:28.560940
1800,Expired,27,446,637,2024-08-07 12:55:23.073420,2024-08-14 12:55:23.073420
1801,Expired,14,155,7899,2025-02-04 00:57:30.056435,2025-02-11 00:57:30.056435
1802,Cancelled,11,393,6262,2025-05-12 12:50:23.663966,2025-05-19 12:50:23.663966
1803,Expired,26,149,3534,2025-01-14 11:27:11.899282,2025-01-21 11:27:11.899282
1804,Fulfilled,21,66,6285,2024-12-06 15:04:05.361160,2024-12-13 15:04:05.361160
1805,Expired,4,18,2543,2025-06-13 07:58:03.821447,2025-06-20 07:58:03.821447
1806,Expired,24,112,6565,2025-04-25 11:47:51.688514,2025-05-02 11:47:51.688514
1807,Expired,19,464,3315,2025-06-15 18:05:12.988008,2025-06-22 18:05:12.988008
1808,Expired,18,279,3807,2024-08-27 21:38:10.284776,2024-09-03 21:38:10.284776
1809,Fulfilled,29,408,1890,2024-11-26 19:54:02.270109,2024-12-03 19:54:02.270109
1810,Expired,14,311,1277,2025-03-26 22:41:45.372753,2025-04-02 22:41:45.372753
1811,Expired,10,206,2107,2024-12-31 04:56:04.684517,2025-01-07 04:56:04.684517
1812,Expired,25,186,3864,2025-05-05 10:27:50.496847,2025-05-12 10:27:50.496847
1813,Expired,19,187,6780,2025-04-20 04:13:42.539642,2025-04-27 04:13:42.539642
1814,Expired,18,17,5049,2024-07-09 07:46:28.423671,2024-07-16 07:46:28.423671
1815,Expired,29,72,7124,2025-06-19 04:28:07.215652,2025-06-26 04:28:07.215652
1816,Expired,6,477,6650,2025-03-28 02:27:30.770222,2025-04-04 02:27:30.770222
1817,Expired,3,404,2738,2024-12-22 10:01:18.246787,2024-12-29 10:01:18.246787
1818,Expired,1,113,1256,2025-04-04 20:47:42.982965,2025-04-11 20:47:42.982965
1819,Expired,28,79,2987,2025-02-23 05:46:44.116528,2025-03-02 05:46:44.116528
1820,Expired,8,288,4441,2025-04-01 03:49:51.270769,2025-04-08 03:49:51.270769
1821,Expired,21,24,3802,2025-04-11 19:06:33.187808,2025-04-18 19:06:33.187808
1822,Expired,4,449,2076,2024-07-20 14:09:44.544115,2024-07-27 14:09:44.544115
1823,Expired,13,389,5230,2025-05-22 01:50:25.893019,2025-05-29 01:50:25.893019
1824,Expired,25,498,3286,2024-07-31 11:21:59.531482,2024-08-07 11:21:59.531482
1825,Fulfilled,21,404,4971,2025-01-31 12:50:54.374301,2025-02-07 12:50:54.374301
1826,Expired,1,183,1905,2024-06-28 09:06:08.769768,2024-07-05 09:06:08.769768
1827,Expired,19,383,5292,2025-06-13 10:15:31.744963,2025-06-20 10:15:31.744963
1828,Expired,22,437,6393,2024-12-15 07:45:36.011593,2024-12-22 07:45:36.011593
1829,Fulfilled,4,117,5936,2025-01-03 13:00:18.561336,2025-01-10 13:00:18.561336
1830,Expired,19,258,7124,2025-05-04 11:37:09.590869,2025-05-11 11:37:09.590869
1831,Fulfilled,29,49,350,2024-11-25 17:25:40.223854,2024-12-02 17:25:40.223854
1832,Expired,18,500,861,2025-01-10 15:19:02.063916,2025-01-17 15:19:02.063916
1833,Fulfilled,15,318,5142,2024-08-06 09:31:20.275724,2024-08-13 09:31:20.275724
1834,Expired,8,320,2707,2025-05-13 20:45:58.780432,2025-05-20 20:45:58.780432
1835,Expired,21,106,2782,2024-10-14 16:42:17.399658,2024-10-21 16:42:17.399658
1836,Expired,28,92,4914,2025-03-18 02:53:42.776098,2025-03-25 02:53:42.776098
1837,Expired,19,244,706,2024-11-10 05:10:49.881798,2024-11-17 05:10:49.881798
1838,Expired,26,127,6513,2025-03-15 04:24:54.110733,2025-03-22 04:24:54.110733
1839,Expired,23,428,4114,2025-05-01 19:37:01.899911,2025-05-08 19:37:01.899911
1840,Cancelled,12,403,3361,2025-06-25 10:58:29.795204,2025-07-02 10:58:29.795204
